curso,ano,prova,tipoquestao,idquestao,objeto,objetodetalhado,gabarito,acertoscurso,acertosregiao,acertosbrasil,acertosdif,texto,imagem,urlprova,urlsintese,urlcurso,urlcrop
CC,2005,Geral,Discursiva,10,Interpretar o texto apresentado; reconhecer escalas geográficas de ocorrência e observação de fenômenos e analisar um problema de relevância mundial e sugerir providências para a sua solução.,,-,"42,1","33,9","34,2","7,9","Vilarejos  que  afundam  devido  ao  derretimento  da  camada  congelada  do  subsolo,  uma  explosão  naquantidade de insetos, números recorde de incêndios florestais e cada vez menos gelo — esses são alguns dossinais  mais  óbvios  e  assustadores  de  que  o  Alasca  está  ficando  mais  quente  devido  às  mudanças  climáticas,disseram cientistas.As temperaturasatmosféricasnoestado norte-americano aumentaram entre 2 C e 3C nas últimas cincooodécadas, segundo a Avaliação do Impacto do Clima no Ártico, um estudo amplo realizado por pesquisadoresde oito países.Folha de S. Paulo, 28/9/2005.Oaquecimento globalé um fenômeno cada vezmaisevidente devido ainúmerosacontecimentos que, como os descritos no texto, têmafetado toda a humanidade. Apresente duas sugestões de providências a serem tomadas pelos governos que tenham como objetivominimizar o processo de aquecimento global. ",N,http://download.inep.gov.br/download/enade/2005/provas/COMPUTACAO.pdf,http://download.inep.gov.br/download/enade/2005/relatorios/Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2005/relatorio/cursos/400105824316907.pdf,
CC,2005,Específica,Objetiva,41,Arquitetura de computadores. Interrupções.,,C,-,-,-,-,"Processadores atuais incluem mecanismos para o tratamentode situações especiais, conhecidas como interrupções. Em umainterrupção, o fluxo normal de instruções é interrompido paraque a causa da interrupção seja tratada. Com relação a esseassunto, assinale a opção correta.AControladores de entrada e saída geram interrupções deforma  síncrona  à  execução  do  processador,  para  quenenhuma instrução fique incompleta devido à ocorrênciada interrupção.BQuando  uma  interrupção  ocorre,  o  próprio  processadorsalva todo o seu contexto atual, tais como registradores dedados  e  endereço  e  códigos  de  condição,  para  que  essemesmo  contexto  possa  ser  restaurado  pela  rotina  deatendimento da interrupção.CO   processador   pode   auto-interromper-se   para   tratarexceções  de  execução,  tais  como  um  erro  em  umaoperação   aritmética,uma   tentativa   de   execução   deinstrução  ilegal  ou  uma  falha  de  página  em  memóriavirtual.DRotinas de tratamento de interrupção devem ser executadascom o mecanismo de interrupção inibido,poisesse tipo derotina não permite aninhamento.EO  uso  de  interrupção  para  realizar  entrada  ou  saída  dedados  somente  é  eficiente  quando  o  periférico  tratagrandes quantidades de dados, como é o caso de discosmagnéticos e discos ópticos. Para periféricos com poucovolume  de  dados,  como  teclados  e  mouses,  o  uso  deinterrupção é ineficiente.",N,http://download.inep.gov.br/download/enade/2005/provas/COMPUTACAO.pdf,http://download.inep.gov.br/download/enade/2005/relatorios/Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2005/relatorio/cursos/400105824316907.pdf,
CC,2005,Específica,Objetiva,42,Arquitetura de computadores. Arquiteturas paralelas.,,E,"64,7","40,9","34,1","30,6","Duas possibilidades para a construção de sistemas com múltiplosprocessadoressão:processadoresidênticoscom um único espaço deendereçamento  interligados  por  um  barramento  único  (SMP);  emáquinas monoprocessadas conectadas por uma rede (cluster). Comrelação a esses sistemas, assinale a opção correta.AA    comunicação    entre    processadores    de    um    cluster    é,potencialmente,  muito  mais  rápida  que  a  comunicação  entreprocessadores de um sistema SMP, pois redes atuais possuemtaxa  de  transmissão  da  ordem  de  gigabits/s,  enquanto  asmelhoresmemóriasoperam somente comfreqüênciasda ordemde centenas de megahertz.BComunicação entreprocessos pode ser implementada de formamuito mais eficiente em um cluster que em um sistema SMP,pois, nesse último, todososprocessos precisam compartilhar osmesmos dispositivos de entrada e saída.CEm um sistema SMP, é mais simples substituir um processadordefeituoso,  pois,  em  um  cluster,  toda  a  rede  de  comunicaçãodeve  ser  desabilitada  para  que  a  troca  seja  efetuada  semprejudicar a troca de mensagens entre os processos.DAlocação de memória para processos é muito mais simples emum cluster, pois cada processador executa umúnicoprocesso nasua memória exclusiva e, dessa forma, não existe o problema dedistribuição de processos no espaço de endereçamento único damáquina SMP.EEm um cluster, o custo da escalabilidade é muito menor, pois,para  a  interconexão  entre  as  máquinas,  podem  ser  utilizadosequipamentos    comuns    usados    em    uma    rede    local    decomputadores, ao passo que um sistema SMP exige conexõesextras no barramento e gabinetes especiais.",N,http://download.inep.gov.br/download/enade/2005/provas/COMPUTACAO.pdf,http://download.inep.gov.br/download/enade/2005/relatorios/Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2005/relatorio/cursos/400105824316907.pdf,
CC,2005,Específica,Objetiva,43,Algoritmos e estruturas de dados. Pesquisa e ordenação.,,B,"47,1","32,1","23,9","23,2","No processo de pesquisa binária em um vetor ordenado, osnúmeros   máximos   de   comparações   necessárias   para   sedeterminar se um elemento faz parte de vetores com tamanhos50, 1.000 e 300 são, respectivamente, iguais aA5, 100 e 30.B6, 10 e 9.C8, 31 e 18.D10, 100 e 30.E25, 500 e 150.",N,http://download.inep.gov.br/download/enade/2005/provas/COMPUTACAO.pdf,http://download.inep.gov.br/download/enade/2005/relatorios/Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2005/relatorio/cursos/400105824316907.pdf,
CC,2005,Específica,Objetiva,44,Redes de computadores. Telecomunicações.,,C,"47,1","32,6",29,"18,1","Deseja-se supervisionar as redes de comunicaçãode dados de um conjunto de empresas.Cada empresatem a sua própria rede, que é independentedas redesdasoutrasempresase é constituídaderamos de fibraóptica. Cada ramo conectaduasfiliaisdistintas (ponto-a-ponto) da empresa. Há, nomáximo,um ramo de fibrainterligando  diretamente  um  mesmo  par  de  filiais.A   comunicação   entre   duas   filiaispode   ser   feitadiretamente por um ramode fibra que as interliga, seeste  existir,  ou,  indiretamente,  por  meio  de  umaseqüência  de  ramos  e  filiais.  A  rede  de  cada  empresapermite  a  comunicação  entre  todas  as  suas  filiais.A tabela abaixo apresenta algumas informações acercadas redes dessas empresas. Com relação à situaçãoapresentadaacima, é correto deduzirque,Ino  caso  da  empresa  E1,  a  falha  de  um  ramo  de  redecertamente fará que, aomenos, uma filial não possa maiscomunicar-se  diretamente  com  todas  as  outras  filiais  daempresa.IIna rededa empresa E2, a introdução de um novo ramo derede certamente violará a informação de que há somenteum par de fibras entre duas filiais.IIIno caso da empresa E3, a falha de um único ramo de redecertamente fará que, ao menos, uma filial não possa maiscomunicar-se, direta ou indiretamente, com todas as outrasfiliais da empresa.IVna  rede  da  empresa  E4,  todas  as  filiais  da  empresacomunicam-se entre si diretamente.Estão certos apenas os itensAI e II.DII e IV.BI e IV.EIII e IV.CII e III.",S,http://download.inep.gov.br/download/enade/2005/provas/COMPUTACAO.pdf,http://download.inep.gov.br/download/enade/2005/relatorios/Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2005/relatorio/cursos/400105824316907.pdf,
CC,2005,Específica,Objetiva,45,Engenharia de software.,,D,"47,1","56,5","55,4","-8,3","Requisitos de um sistema são freqüentemente classificados comofuncionais,  não-funcionais  e  de  domínio.  Qual  a  definição  quemelhor descreve requisitos não-funcionais?ASão   ferramentas   automatizadas   de   apoio   ao   processo   dedesenvolvimento de sistemas.BSão requisitos que descrevem o que o sistema deve fazer, comodeve reagir a determinadas entradas e como deve comportar-seem situações particulares.CSão  requisitos  que  derivam  do  domínio  da  aplicação  e  querefletem características e restrições desse domínio.DSão requisitos que não estão diretamente relacionados com asfunções específicas do sistema.ESãorequisitos que especificam como deve ser testada uma partedo sistema, incluindo-se as entradas, os resultados esperados e ascondições sob as quais os testes devem ocorrer.",N,http://download.inep.gov.br/download/enade/2005/provas/COMPUTACAO.pdf,http://download.inep.gov.br/download/enade/2005/relatorios/Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2005/relatorio/cursos/400105824316907.pdf,
CC,2005,Específica,Objetiva,46,Engenharia de software.,,E,"11,8","12,5","14,1","-2,3","O  Processo  Unificado  (RUP  –  rational  unified  process)  é  ummoderno processo de desenvolvimento de software constituído dequatro fases. Assinale a opção que apresenta as quatro fases do RUP,na ordem em que elas devem ser executadas.Aconcepção, elaboração, construção, testeBelaboração, transição, concepção, construçãoCelaboração, concepção, teste, transiçãoDelaboração, concepção, transição, construçãoEconcepção, elaboração, construção, transição.",N,http://download.inep.gov.br/download/enade/2005/provas/COMPUTACAO.pdf,http://download.inep.gov.br/download/enade/2005/relatorios/Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2005/relatorio/cursos/400105824316907.pdf,
CC,2005,Específica,Objetiva,47,Ética. Computadores e Sociedade.,,B,"88,2","64,5","58,9","29,3","Um   estudo   recente   realizado   pela   Associação   Brasileira   dasEmpresas  de  Software  (ABES)  e  aBusiness  Software  Alliance(BSA) mostra uma redução na pirataria de softwareno mundo e noBrasil, de 1994 a 2002. Com relação a esse assunto, julgue os itensa seguir.IA redução da pirataria de software no contexto brasileiro trazbenefícios para a criação de empregos, aumento da arrecadaçãode impostos e aumento no faturamento da economia.IIA  reprodução  de  softwareoriginal  ou  autorizado  para  fins  desegurança   ou   backup  é   também   considerada   pirataria   desoftware.IIIAsiniciativasantipiratariadevemincluirações     deconscientização,    educação    e    atuação    direta    sobre    oscontraventores.IVA pirataria de softwareé uma atividade criminosa, contudo nãohá no Brasil, ainda, legislação específica que regulamente essaquestão.Estão certos apenas os itensAI e II.BI e III.CII e III.DII e IV.EIII e IV.",N,http://download.inep.gov.br/download/enade/2005/provas/COMPUTACAO.pdf,http://download.inep.gov.br/download/enade/2005/relatorios/Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2005/relatorio/cursos/400105824316907.pdf,
CC,2005,Específica,Objetiva,48,Matemática Discreta.,,A,"17,6","14,7","14,5","3,1","Considerando   o   diagrama   de   Hasse   apresentado   acima,assinale  a  opção  que  apresenta  uma  lista  ordenada,  daesquerda para a direita, que preserva a ordem do diagrama.AMarcos, José Roberto, Emerson, Ronaldo, AdrianoBEmerson, Marcos, Ronaldo, Adriano, José RobertoCAdriano, Ronaldo, José Roberto, Marcos, EmersonDRonaldo, Marcos, Emerson, Adriano, José RobertoEMarcos, Adriano, Emerson, José Roberto, Ronaldo",N,http://download.inep.gov.br/download/enade/2005/provas/COMPUTACAO.pdf,http://download.inep.gov.br/download/enade/2005/relatorios/Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2005/relatorio/cursos/400105824316907.pdf,
CC,2005,Específica,Objetiva,49,Matemática Discreta. Análise Combinatória.,,C,"64,7","35,9","36,9","27,8","Para   o   desenvolvimento   de   um   projeto,determinada organização precisa definir dois grupos detrabalho,  um  com  trêsmembrose  outro  com  quatromembros. Para o grupo de três elementos, o primeiroindivíduo  nomeado  será  o  presidente,  o  segundo,  orelator, e o terceiro será o auxiliar, enquanto que, parao  de  quatro  elementos,  a  ordem  de  nomeação  não  érelevante.  Essa  organização  conta  com  um  quadro  dequatorze funcionários, todos igualmente aptos a comporqualquer  um  dos  grupos  de  trabalho,  em  qualquerfunção, sendo que cadaum deles integrará, no máximo,um desses grupos. Nessa situação, representando por C(m, p) a combinação dem  elementos  p a p  e  por  A(m, p) o arranjo de m elementosp a p, conclui-se que a quantidade de maneiras distintas que aorganização citada dispõe para compor osseusdoisgrupos detrabalho é igual a AA(14, 4) × A(14, 3).BA(14, 4) × C(14, 3).CC(14, 4) × A(10, 3).DC(10, 3) × A(14, 4).EC(14, 4) × C(10, 3).",N,http://download.inep.gov.br/download/enade/2005/provas/COMPUTACAO.pdf,http://download.inep.gov.br/download/enade/2005/relatorios/Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2005/relatorio/cursos/400105824316907.pdf,
CC,2005,Específica,Objetiva,50,Paradigmas de Linguages de Programação.,,D,"41,2","27,3","27,2",14,"Acerca de paradigmas de linguagens de programação, julgueos itens a seguir.ILinguagens   procedurais   facilitam   a   legibilidade   e   adocumentação do software.IILinguagens declarativas facilitam o desenvolvimento desistemas de apoio à decisão.IIILinguagens funcionaisfacilitam a definição de requisitose a decomposição funcional.IVLinguagens estruturadas promovem o forte acoplamentoentre dados e funções.VLinguagens orientadas a objeto permitem reduzir custos dedesenvolvimento e manutenção.Estão certos apenas os itensAI e II.DIII e V.BI e IV.EIV e V.CII e III",N,http://download.inep.gov.br/download/enade/2005/provas/COMPUTACAO.pdf,http://download.inep.gov.br/download/enade/2005/relatorios/Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2005/relatorio/cursos/400105824316907.pdf,
CC,2005,Específica,Objetiva,51,Lógica matemática e matemática discreta. Torre de Hanoi.,,C,"47,1","24,3",24,"23,1","No famoso jogo da TorredeHanoi,é dada uma torrecom  discos  de  raios  diferentes,  empilhados  por  tamanhodecrescente em um dostrêspinosdados, como ilustra a figuraacima. O objetivo do jogo é transportar-se toda a torre paraumdos  outros  pinos,  de  acordo  com  as  seguintes  regras:apenas  um  disco  pode  ser  deslocado  por  vez,  e,  em  todoinstante, todos os discos precisam estar em um dos três pinos;além disso, em nenhum momento,um disco pode ser colocadosobre  um  disco  de  raio  menor  que  o  dele;  é  claro  que  oterceiro pino pode ser usado como local temporário para osdiscos.Imaginando que se tenha uma situação em que a torre inicial tenhaum conjunto de 5 discos,qualo número mínimo de movimentaçõesde discos que deverão ser realizadas para se atingir o objetivo dojogo?A25B28C31D34E38",S,http://download.inep.gov.br/download/enade/2005/provas/COMPUTACAO.pdf,http://download.inep.gov.br/download/enade/2005/relatorios/Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2005/relatorio/cursos/400105824316907.pdf,
CC,2005,Específica,Objetiva,52,Algoritmos e estruturas de dados. ,,A,"41,2","31,3","26,4","14,8","O   método   de   alocação   de   espaço   de   disco   utilizado   paraarmazenamento   de   informações   em   um   sistema   de   arquivosdetermina o desempenho desse sistema.Com relação a esse assunto,julgue os itens seguintes.IA alocação contígua é um método adequado para sistemas emque inserções e remoções de arquivos são freqüentes.IINa  alocação  indexada,  o  tamanho  máximo  de  um  arquivodepende do número de bits utilizados para representar um índicee do tamanho dos blocos de índices.IIINa  alocação  encadeada,  o  tamanho  máximo  de  um  arquivodepende do tamanho dos blocos de dados.Assinale a opção correta.AApenas um item está certo.BApenas os itens I e II estão certos.CApenas os itens I e III estão certos.DApenas os itens II e III estão certos.ETodos os itens estão certos.",N,http://download.inep.gov.br/download/enade/2005/provas/COMPUTACAO.pdf,http://download.inep.gov.br/download/enade/2005/relatorios/Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2005/relatorio/cursos/400105824316907.pdf,
CC,2005,Específica,Objetiva,53,Sistemas operacionais. Concorrência e sincronização de processos.,,A,"52,9","24,4","21,1","31,8","O  problema  do  buffer  limitado  de  tamanho  N  é  umproblemaclássico de sincronização de processos: um grupo deprocessos  utiliza  um  buffer  de  tamanho  N  para  armazenartemporariamente   itens   produzidos;   processos   produtoresproduzem  os  itens,  um  a  um,  e  os  armazenam  no  buffer;processos consumidores retiram os itens do buffer, um a um,para processamento. O problema do buffer limitado de tamanhoN pode ser resolvido com a utilização de semáforos, que sãomecanismos de software para controle de concorrência entreprocessos.  Duas  operações  são  definidas  para  um  semáforos:wait(s) e signal(s).Considere o problema do buffer limitado de tamanho Ncujos  pseudocódigos  dos  processos  produtor  e  consumidorestão   mostrados   na   tabela   abaixo.   Pode-se   resolver   esseproblema coma utilização dos semáforos mutex, cheio e vazio,inicializados, respectivamente, com 1, 0 e N. A  partir  dessas  informações,  para  que  o  problema  do  bufferlimitado    de    tamanho    N    cujos    pseudocódigos    foramapresentados possa ser resolvido apartirdo uso dos semáforosmutex, cheio   e   vazio,   é   necessário   que   comando_a,comando_b, comando_c, comando_d, comando_e,comando_f, comando_g e comando_h correspondam,respectivamente, às operaçõesAwait(vazio), wait(mutex), signal(mutex),signal(cheio), wait(cheio), wait(mutex),signal(mutex) e signal(vazio).Bwait(cheio), wait(mutex), signal(mutex),signal(vazio), wait(vazio), signal(mutex),signal(mutex) e wait(cheio).Cwait(mutex), wait(vazio), signal(cheio),signal(mutex), wait(mutex), wait(vazio),signal(cheio) e signal(mutex).Dwait(mutex), wait(vazio), signal(cheio),signal(mutex), wait(mutex), wait(cheio),signal(vazio) e signal(mutex).Ewait(vazio), signal(mutex), signal(cheio),wait(mutex), wait(cheio), signal(mutex),signal(vazio) e signal(mutex).",S,http://download.inep.gov.br/download/enade/2005/provas/COMPUTACAO.pdf,http://download.inep.gov.br/download/enade/2005/relatorios/Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2005/relatorio/cursos/400105824316907.pdf,
CC,2005,Específica,Objetiva,54,Complexidade de algoritmos. Recursividade.,,B,"23,5","19,8","20,5",3,"Considere que, durante a análise de um problema de programação,tenha sido obtida a seguinte fórmula recursiva que descreve asolução para o problema. Qual a complexidade da solução encontrada?AO (n × log n)BO (n)2CO (n × log n)2DO (2)nEO (n)",S,http://download.inep.gov.br/download/enade/2005/provas/COMPUTACAO.pdf,http://download.inep.gov.br/download/enade/2005/relatorios/Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2005/relatorio/cursos/400105824316907.pdf,
CC,2005,Específica,Discursiva,55,Arquitetura de computadores. Memória cache.,,-,"56,5","27,8","23,8","32,7","O grande desejo de todos os desenvolvedores de programas é utilizar quantidades ilimitadas de memória que, por sua vez,seja extremamente rápida. Infelizmente, isso não corresponde à realidade, como tenta representar a figura abaixo, que descreveumahierarquiadememória:paracadaelemento,estãoindicadosostamanhostípicosdisponíveisparaarmazenamento  deinformação e o tempo típico de acesso à informação armazenada. Como podeservisto nodiagrama acima, registradores do processador e memória cacheoperam com tempos distintos, omesmo ocorrendo com a memória principal com relação à memória cache, e coma memória secundária com relação à memóriaprincipal. Considerando as informações acima apresentadas, responda às seguintes perguntas.a)Que características um programa deve ter para que o uso de memória cache seja muito vantajoso? (valor: 4,0 pontos)b)Se registradores do processador e a memória cacheoperassemcomos mesmos tempos de acesso, ainda haveria vantagemem seutilizar a memória cache? E se a memória cacheea memória principal operassem com os mesmos tempos de acesso, ainda haveriavantagem em se utilizar a memória cache? Justifique suas respostas. (valor: 6,0 pontos)",,http://download.inep.gov.br/download/enade/2005/provas/COMPUTACAO.pdf,http://download.inep.gov.br/download/enade/2005/relatorios/Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2005/relatorio/cursos/400105824316907.pdf,
CC,2005,Específica,Objetiva,56,Banco de Dados. Gerenciamento de transações. Controle de Concorrência.,,B,-,-,-,-,"Considere   um   sistema   bancáriosimplificado  e  uma  transação  T1,que,   por   meio   das   6   operaçõesapresentadas   na   tabela   ao   lado,transfere  R$  100,00  da  conta  Xpara  a  conta  Y.  A  partir  dessasinformações, julgue os itens que seseguem.ISe,  durante  a  execução  de  T1,ocorrer   uma   falha   depois   daoperação 3 e antes da operação6, e o sistema de banco de dadosrestabelecer   o   valor   originalde X, estará garantida a atomicidade de T1.IISe  ocorrer  uma  falha  de  sistema  após  a  transação  T1  sercompletada com sucesso, mas, ao ser reiniciadoosistema, ousuário queativer disparadofor notificado da transferênciade  fundos  e  o  sistema  de  banco  de  dados  reconstruir  asatualizações   feitas   pela   transação,   estará   garantida   adurabilidade de T1.IIISe   outra   transação,   T2,   que   estiver   sendo   executadasimultaneamente    a    T1,    tentar    executar    a    operaçãoescrita(Y) depois de T1 ter executado a operação 4 eainda não ter executado a operação 6, e o sistema de bancode dados impedir essa escrita, estará garantida a consistênciade T1.Assinale a opção correta.AApenas um item está certo.BApenas os itens I e II estão certos.CApenas os itens I e III estão certos.DApenas os itens II e III estão certos.ETodos os itens estão certos.",S,http://download.inep.gov.br/download/enade/2005/provas/COMPUTACAO.pdf,http://download.inep.gov.br/download/enade/2005/relatorios/Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2005/relatorio/cursos/400105824316907.pdf,
CC,2005,Específica,Objetiva,57,Inteligência Artificial,,B,-,-,-,-,"A escolha de uma boa representação de conhecimento é tarefafundamental    na    resolução    de    problemas    que    envolveminteligência  artificial.  Acerca  desse  assunto,  assinale  a  opçãocorreta.AO  encadeamento  regressivo,  por  utilizar  busca  em  largurapara resolução de conflitos, é menos usado que o progressivo.BO encadeamento progressivo utiliza busca gulosa para fazera  comparação  entre  os  fatos  armazenados  na  memória  detrabalho do sistema e os antecedentes das regras a disparar.CAs  redes  semânticas,  mecanismo  mais  expressivo  que  alógica  de  primeira  ordem,foram  desenvolvidaspara  sesuperar uma dificuldade dos sistemas embasados em lógicade representar categorias.DA   representação   de   conhecimento   frames   é   uma   boaalternativa para esse tipo de problema, por incluir, além deum mecanismo de inferência semanticamente bem definido,mecanismos de encapsulamento e componentes, comuns aoparadigma orientado a objeto. ETanto    redes    semânticas    quanto    frames    representamfacilmente   conhecimento   estrutural,   comportamental   eprocedural.",N,http://download.inep.gov.br/download/enade/2005/provas/COMPUTACAO.pdf,http://download.inep.gov.br/download/enade/2005/relatorios/Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2005/relatorio/cursos/400105824316907.pdf,
CC,2005,Específica,Objetiva,58,Inteligência Artificial,,B,"41,2","26,4","25,7","15,5","Uma forma de analisar e comparar o desempenho de algoritmosde busca heurística é utilizar um problema bem conhecido comoreferência.Um exemplodessetipodeproblemaéocálculo derotas entre diferentes cidades. No grafo ilustrado acima, cada nórepresenta  uma  cidade  distinta,  e  cada  ramo,  uma  rodovia  queinterliga as cidades representadas pelos nós que ele une, cujo pesoindica  a  distância,  em  km,  entre  essas  cidades  pela  rodovia.Suponha quese desejeencontrar a melhor rota entre as cidades Ae M, indicadas nesse grafo. Considere, ainda, os valores indicadosna tabela abaixo como distância em linha reta, em km, de cadacidade para a cidade M. A partir dessas informações, julgue os itens seguintes, relativos aalgoritmos de busca.IUtilizando-se o algoritmo A*, a rota ente A e M encontrada noproblema acima é ACDFLM e o custo do caminho é 56,18.IIUtilizando-se a busca gulosa, a rota encontrada no problemaacima é ACDFLM.IIIPara  utilizar  algoritmos  de  busca  heurística,  deve-se  definiruma heurística que superestime o custo da solução.IVO  A*  é  um  algoritmo  ótimo  e  completo  quando  heurísticasadmissíveis são utilizadas.VNo simulated annealing, é possível haver movimentos para umestado  com  avaliação  pior  do  que  a  do  estado  corrente,dependendo da temperatura do processo e da probabilidadede escolha.Estão certos apenas os itens AI, II e III.BI, IV e V.CI, III, e V.DII, III, e IV.EII, IV e V.",S,http://download.inep.gov.br/download/enade/2005/provas/COMPUTACAO.pdf,http://download.inep.gov.br/download/enade/2005/relatorios/Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2005/relatorio/cursos/400105824316907.pdf,
CC,2005,Específica,Objetiva,59,Bancos de Dados,,C,"76,5","37,5","32,6","43,9","Considere o seguinte esquema relacional para o banco de dados de um grande banco com cobertura nacional.AGENCIAS(NOME_AGENCIA, CIDADE_AGENCIA, FUNDOS);CONTAS(NOME_AGENCIA, NUMERO_CONTA, SALDO) NOME_AGENCIA REFERENCIA AGENCIAS;CLIENTES(NOME_CLIENTE, CIDADE_NASCIMENTO, NUMERO_CONTA) NUMERO_CONTA REFERENCIA CONTAS;Considere, ainda, que os atributos sublinhados correspondam às chaves primáriasdasrespectivasrelaçõese,após asdefinições dasrelações CONTAS e CLIENTES, sejam descritas as regras de integridade referenciais. Suponha que o banco de dados armazeneinformações de 500 agências, de 1.000.000 de contas e de 1.500.000 clientes, sendo que 200.000 contas são de agências da cidadede São Paulo e 100.000 clientes nasceram em Recife. Considere, finalmente, que esse sistema de banco de dados tenha um otimizadorde consultas embasado em heurísticas e que se precise realizar a seguinte consulta.SELECT * FROM AGENCIAS, CONTAS, CLIENTESWHERECONTAS.NOME_AGENCIA = AGENCIAS.NOME_AGENCIA AND CLIENTES.NUMERO_CONTA = CONTAS.NUMERO_CONTA AND CIDADE_AGENCIA =‘SAO PAULO’ AND CIDADE_NASCIMENTO = ‘RECIFE’ AND SALDO > 1000;A partir dessas informações e considerando  o operador de junção natural e Fooperador de seleção, assinale a opção que apresentao melhor plano de avaliação de consultas para a consulta apresentada acima.",S,http://download.inep.gov.br/download/enade/2005/provas/COMPUTACAO.pdf,http://download.inep.gov.br/download/enade/2005/relatorios/Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2005/relatorio/cursos/400105824316907.pdf,
CC,2005,Específica,Objetiva,60,Circuitos Digitais,,A,"52,9","20,9",20,"32,9","Considere o circuito combinacional ilustrado acima, que apresentaa, b e c como sinais de entrada e s como sinal de saída. A equaçãobooleana mínimaque descreve a função desse circuito é igual aAs = a or not(b) or c.Bs = a and not(b) and c.Cs = not(a) or b or not(c).Ds = not(a) and b and not(c).Es = (not(a) and b) or c.",S,http://download.inep.gov.br/download/enade/2005/provas/COMPUTACAO.pdf,http://download.inep.gov.br/download/enade/2005/relatorios/Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2005/relatorio/cursos/400105824316907.pdf,
CC,2005,Específica,Objetiva,61,Computação Gráfica,,B,"64,7","42,6","38,1","26,6","Considere  o  volume  de  visualização  e  os  objetos  identificadoscomo  Œ, œ e – na figura acima. Considere, ainda, que todos osobjetostêm o mesmo tamanho, que o objeto Œ está localizado forado volume de visualização e que os objetos œ e – estão dentrodele.  A  partir  desses  dados,  no  que  concerne  à  execução  dopipeline de visualização na situação acima representada, é corretoinferir queIo  objeto  Œ  está  na  linha  de  visão  do  observador,  mas  nãoaparece na imagem final.IIé suficiente, para a determinação das faces visíveis, realizar orecorte contra o volume canônico.IIIa   remoção   de   faces   traseiras   (back   face   culling)   utilizainformação de posição e orientação do observador.IVo processo de visualização garante que os objetos œ e – sejamtotalmente visíveis na imagem final.Estão certos apenas os itensAI e II.BI e III.CII e III.DIII e IV.EIII e IV.",S,http://download.inep.gov.br/download/enade/2005/provas/COMPUTACAO.pdf,http://download.inep.gov.br/download/enade/2005/relatorios/Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2005/relatorio/cursos/400105824316907.pdf,
CC,2005,Específica,Objetiva,62,Processamento de Imagens,,D,"47,1","32,2","27,8","19,3","Considere  que  um  colega  seu  tenha  ganhado  uma  máquinafotográfica digital e tenha tirado afoto identificada por I acima.Na  seqüência,  a  partir  da  imagem  I,  considere  que  ele  tenhagerado  a  imagem  II  acima.  Nessa  situação,  o  processamentorealizado sobre a imagem I que melhor explica a geração daimagem II envolve a aplicação deAfiltro passa-baixas.Bquantizador.Creamostragem.Dfiltro passa-altas.Ecompressão.",S,http://download.inep.gov.br/download/enade/2005/provas/COMPUTACAO.pdf,http://download.inep.gov.br/download/enade/2005/relatorios/Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2005/relatorio/cursos/400105824316907.pdf,
CC,2005,Específica,Objetiva,63,Linguagens Formais,,E,"58,8","38,3","33,2","25,6","Na tabela acima, estão descritas as ações correspondentes a cadaum dos quatro estados (início, 0, 1, parada) de uma máquina deTuring,  que  começa  a  operar  no  estado  “início”  processandosímbolos do alfabeto {0,1,!, -}, em que ‘-’representa o espaçoem  branco.  Considere  que,  no  estado  “início”,  a  fita  a  serprocessada esteja com a cabeça de leitura/gravação na posição 1,conforme ilustrado a seguir. Considerando   essa   situação,   assinale   a   opção   que   indicacorretamente a posição da cabeça de leitura/gravação e o conteúdoda fita após otérminodaoperação, ouseja, após amáquina atingiro estado “parada”",S,http://download.inep.gov.br/download/enade/2005/provas/COMPUTACAO.pdf,http://download.inep.gov.br/download/enade/2005/relatorios/Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2005/relatorio/cursos/400105824316907.pdf,
